peer_name,lookup_time,message_size,peer_cycle_time
p02a,22187137.000000,2797433.000000,697635105.000000
p02a,10302627.000000,2797433.000000,719819312.000000
p02a,3259069.000000,2797433.000000,726888026.000000
p02a,53145551.000000,2797433.000000,578317358.000000
p02a,8209135.000000,2797433.000000,609617503.000000
p02a,52105165.000000,2797433.000000,513304535.000000
p02a,17645510.000000,2797433.000000,623842399.000000
p02a,11493614.000000,2797433.000000,477260997.000000
p02a,83500114.000000,2797433.000000,612184250.000000
p02a,37376522.000000,2797433.000000,601663613.000000
p05a,52433281.000000,2797433.000000,340254952.000000
p05a,90384606.000000,2797433.000000,605593474.000000
p05a,64768548.000000,2797433.000000,390137072.000000
p05a,51488370.000000,2797433.000000,682066347.000000
p05a,45280534.000000,2797433.000000,610745659.000000
p05a,28570629.000000,2797433.000000,412144827.000000
p05a,117324458.000000,2797433.000000,611059747.000000
p05a,121560228.000000,2797433.000000,546722031.000000
p05a,37692920.000000,2797433.000000,658973761.000000
p09a,38797489.000000,2797433.000000,693098567.000000
p05a,66651449.000000,2797433.000000,588642753.000000
p09a,57981433.000000,2797433.000000,596637923.000000
p09a,24088243.000000,2797433.000000,693750893.000000
p09a,18297265.000000,2797433.000000,753278915.000000
p09a,27498522.000000,2797433.000000,630906033.000000
p09a,89046123.000000,2797433.000000,772571182.000000
p09a,33334344.000000,2797433.000000,793609266.000000
p09a,18728851.000000,2797433.000000,714240505.000000
p09a,91680451.000000,2797433.000000,766296058.000000
p09a,19866174.000000,2797433.000000,775413747.000000
p08a,33925988.000000,2797433.000000,1005475220.000000
p07a,178526088.000000,2797433.000000,701961789.000000
p07a,318648709.000000,2797433.000000,638965791.000000
p07a,213066849.000000,2797433.000000,773708911.000000
p07a,264283426.000000,2797433.000000,545558619.000000
p08a,232404525.000000,2797433.000000,704217416.000000
p08a,31334681.000000,2797433.000000,789265782.000000
p08a,10078795.000000,2797433.000000,938260384.000000
p07a,272386304.000000,2797433.000000,630934681.000000
p07a,325725340.000000,2797433.000000,835468105.000000
p07a,116173878.000000,2797433.000000,768112004.000000
p08a,211412656.000000,2797433.000000,997148683.000000
p07a,321564740.000000,2797433.000000,806198274.000000
p07a,233090676.000000,2797433.000000,814535102.000000
p07a,168284279.000000,2797433.000000,886535938.000000
p08a,202471612.000000,2797433.000000,943195560.000000
p10a,491936712.000000,2797433.000000,805781980.000000
p10a,480489330.000000,2797433.000000,630270776.000000
p10a,171620006.000000,2797433.000000,772011277.000000
p10a,186255877.000000,2797433.000000,753632672.000000
p10a,376131045.000000,2797433.000000,757771628.000000
p10a,218458990.000000,2797433.000000,762949165.000000
p10a,499927218.000000,2797433.000000,711788553.000000
p10a,215593214.000000,2797433.000000,861356203.000000
p08a,187349046.000000,2797433.000000,861710274.000000
p10a,210206310.000000,2797433.000000,724030698.000000
p10a,386655839.000000,2797433.000000,724100215.000000
p08a,199531786.000000,2797433.000000,848210238.000000
p08a,114397296.000000,2797433.000000,1281523866.000000
p03a,133741111.000000,2797433.000000,1004264516.000000
p03a,130333166.000000,2797433.000000,1003326637.000000
p03a,73164425.000000,2797433.000000,1009152375.000000
p03a,118942166.000000,2797433.000000,1025951536.000000
p03a,109117259.000000,2797433.000000,889894258.000000
p03a,70612071.000000,2797433.000000,906880125.000000
p03a,70011903.000000,2797433.000000,999370522.000000
p03a,246011906.000000,2797433.000000,906187561.000000
p03a,78332860.000000,2797433.000000,934565057.000000
p03a,77573408.000000,2797433.000000,951689880.000000
p08a,193446906.000000,2797433.000000,1021873361.000000
p04a,221509612.000000,2797433.000000,787874777.000000
p04a,39731277.000000,2797433.000000,862612402.000000
p04a,40072033.000000,2797433.000000,922562258.000000
p04a,42674592.000000,2797433.000000,858168183.000000
p04a,230177728.000000,2797433.000000,853256165.000000
p04a,41021585.000000,2797433.000000,777604963.000000
p04a,143638733.000000,2797433.000000,756174563.000000
p04a,40746974.000000,2797433.000000,902763552.000000
p04a,223487888.000000,2797433.000000,853902107.000000
p04a,63219821.000000,2797433.000000,804053366.000000
p06a,238026686.000000,2797433.000000,547188114.000000
p06a,80061045.000000,2797433.000000,717451796.000000
p06a,63861535.000000,2797433.000000,754365717.000000
p06a,68190566.000000,2797433.000000,821842435.000000
p06a,265075978.000000,2797433.000000,547888904.000000
p06a,61265495.000000,2797433.000000,699080918.000000
p06a,15000497.000000,2797433.000000,804775906.000000
p06a,16597183.000000,2797433.000000,789276455.000000
p06a,9948639.000000,2797433.000000,746232012.000000
p06a,89947486.000000,2797433.000000,800440615.000000
p01a,67609226.000000,2797433.000000,539948693.000000
p01a,55427810.000000,2797433.000000,677171864.000000
p01a,48817583.000000,2797433.000000,626445012.000000
p01a,69013081.000000,2797433.000000,548169624.000000
p01a,202710292.000000,2797433.000000,378157164.000000
p01a,326323118.000000,2797433.000000,475823277.000000
p01a,206023700.000000,2797433.000000,509999833.000000
p01a,74732465.000000,2797433.000000,548659840.000000
p01a,71185132.000000,2797433.000000,699748836.000000
p01a,75477206.000000,2797433.000000,687339395.000000
